Code,Area,Total,Austria,Belgium,Denmark,Finland,France,Germany,Greece,Italy,Luxembourg,Netherlands,Portugal,Rep of Ireland,Spain,Sweden,French Overseas Depts,Rep of Estonia,Czech Rep,Slovak Rep,Hungary,Rep of Latvia,Rep of Lithuania,Poland,Rep of Slovenia,Malta,Cyprus,Bulgaria,Romania,Switzerland,Norway,Iceland,Ukraine,Russian Federation,Rep of Armenia,Rep of Belarus,Rep of Moldova,Rep of Azerbaijan,Rep of Georgia,Turkey,Albania,Rep of Croatia,Rep of Bosnia-Herzegovina,Former Yug Rep of Macedonia,Serbia and Montenegro,Andorra,Monaco,Liechtenstein,Faroe Islands,Algeria,Angola,Benin,Bissau ..-Guinea-..,Botswana,Burkina Faso,Burundi,Cameroon,Cape Verde Islands,Central African Rep,Chad,Comoro Islands,Congo,Cote D Ivoire,Democratic Rep of Congo,Djibouti,Egypt,Equatorial Guinea,Eritrea,Ethiopia,Gabon,Gambia,Ghana,Guinea,Kenya,Lesotho,Liberia,Libya,Malagasy Rep,Malawi,Mali,Mauritania,Mauritius,Morocco,Mozambique,Namibia,Niger,Nigeria,Principe and Sao Tome,Rwanda,Senegal,Seychelles,Sierra Leone,Somalia,South Africa,St Helena and Deps,Sudan,Swaziland,Tanzania,Togo,Tunisia,Uganda,Zambia,Zimbabwe,Afghanistan,Arab Emirates,Bahrain,Bangladesh,Bhutan,Brunei,Cambodia,China Peoples Rep,_Macau,_Hong Kong,East Timor,India,Indonesia,Iran,Iraq,Israel,Japan,Jordan,North Korea,South Korea,Kuwait,Laos,Lebanon,Malaysia,_Sabah,Mongolia,Union of Myanmar ..-Burma-..,Nepal,Oman,Pakistan,Philippines,Qatar,Rep of Kazakhstan,Rep of Kyrgyzstan,Rep of Tajikistan,Rep of Turkmenistan,Rep of Uzbekistan,Saudi Arabia,Singapore,Sri Lanka,Syria,Taiwan,Thailand,Vietnam,Rep of Yemen,Maldive Islands,British Indian Ocean Islands,USA,Canada,Anguilla,Antigua,Argentina,Bahamas,Barbados,Barbuda,Belize,Bermuda,Bolivia,Brazil,Cayman Islands,Chile,Colombia,Commonwealth of Dominica,Costa Rica,Cuba,Dominican Rep,Ecuador,El Salvador,Falkland Islands and Deps,Grenada,Guatemala,Guyana,Haiti,Honduras,Jamaica,Mexico,Montserrat,Nevis - St Kitts-Nevis,Nicaragua,Panama,Paraguay,Peru,St Lucia,St Vincent and Grenadines,Suriname,Trinidad and Tobago,Turks and Caicos Islands,Uruguay,Venezuala,Virgin Islands ..-British-..,Australia,New Zealand,Fiji,Samoa,American Samoa,Tonga,Cook Islands,Micronesia ..-Sub Region-..,Papua New Guinea,Pitcairn,Solomon Islands,Vanuatu,Others and Unknown
00BB,Newham,8750,10,10,20,10,180,70,30,110,0,60,180,40,90,30,0,10,10,0,10,20,320,160,0,0,0,240,170,0,10,0,60,20,10,10,10,0,0,40,10,30,10,20,30,0,0,0,0,40,50,0,0,0,0,20,30,0,0,0,0,40,20,20,0,10,0,10,20,0,120,350,10,70,0,10,0,0,20,0,0,50,10,0,10,0,290,0,30,10,0,50,170,330,0,10,0,20,0,0,120,30,160,180,0,0,590,0,0,0,70,0,0,0,1320,0,20,50,10,10,0,0,20,0,0,0,50,0,0,20,30,0,820,240,0,0,0,0,0,0,0,0,430,0,0,20,0,0,0,0,30,40,0,0,0,0,10,0,0,0,10,40,0,0,30,0,0,0,10,20,0,0,0,0,10,0,0,210,10,0,0,0,0,0,0,30,0,0,20,0,0,0,0,100,70,0,0,0,0,0,0,0,0,0,0,30
00BC,Redbridge,3220,10,10,20,10,90,50,10,40,0,20,50,50,20,10,0,0,10,10,0,0,60,30,0,0,0,30,20,0,10,0,10,10,0,0,0,0,0,20,10,20,0,20,40,0,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,10,0,10,0,0,0,0,0,0,0,70,0,30,0,0,0,0,10,0,0,30,10,0,0,0,50,0,10,0,0,0,70,160,0,0,0,10,0,0,30,20,140,60,0,0,130,0,0,0,30,0,0,0,490,0,30,20,10,0,0,0,0,0,0,0,20,0,0,0,0,0,440,40,0,0,0,0,0,0,0,0,220,0,0,10,0,0,0,0,30,20,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,10,0,0,20,0,0,0,0,80,30,0,0,0,0,0,0,0,0,0,0,10
00BD,Richmond upon Thames,2050,10,10,20,10,110,100,10,70,0,30,20,100,40,50,0,0,10,20,10,10,10,50,0,0,0,20,10,10,10,0,10,20,0,0,0,0,0,20,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,20,30,0,0,10,0,0,0,20,0,0,0,60,0,30,10,10,30,0,0,10,0,0,10,20,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,10,0,0,20,0,0,0,0,110,40,0,0,20,0,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,90,0,0,0,0,0,0,0,0,0,0,0
00BE,Southwark,6050,20,30,30,20,320,140,60,190,0,90,100,120,200,60,0,0,10,10,10,10,40,120,0,0,10,50,30,20,30,0,30,20,0,0,0,0,0,80,10,20,10,20,10,0,0,0,0,40,10,0,0,0,0,10,10,0,0,0,0,10,80,10,0,10,0,30,30,0,20,290,10,20,0,10,0,0,0,0,0,20,20,0,0,0,510,0,10,0,0,260,80,270,0,10,0,10,0,0,60,20,60,90,0,0,60,0,0,0,160,0,0,0,120,0,30,50,10,30,0,0,20,0,0,0,40,0,0,10,10,0,40,110,0,0,0,0,0,0,0,10,30,0,0,10,20,0,0,0,120,60,0,0,10,0,0,0,0,0,40,90,0,0,80,0,0,0,0,20,0,0,0,0,0,0,0,280,10,0,0,0,0,0,10,10,0,0,20,0,0,10,0,330,150,0,0,0,0,0,0,0,0,0,0,10
00BF,Sutton,1280,0,0,10,10,30,20,10,20,0,10,20,20,10,0,0,0,0,10,0,0,0,20,0,0,0,10,0,0,0,0,10,10,0,0,0,10,0,20,0,10,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,10,0,0,0,0,150,0,0,0,0,0,0,20,10,70,20,0,0,10,0,0,0,30,0,0,0,60,0,20,40,0,10,0,0,20,0,0,0,30,0,0,0,0,0,20,90,0,0,0,0,0,0,0,0,90,0,0,10,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,60,10,0,0,0,0,0,0,0,0,0,0,0
00BG,Tower Hamlets,6510,30,40,50,30,200,180,60,220,0,60,80,140,180,80,0,0,20,10,10,20,110,130,0,0,0,120,30,30,30,10,50,40,0,10,0,0,10,50,0,10,0,10,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,20,0,10,40,0,10,0,0,0,0,0,0,0,10,20,0,0,0,50,0,10,0,0,10,140,170,0,10,0,0,0,0,0,10,40,20,0,0,1650,0,0,0,270,0,0,0,190,0,10,40,10,60,0,0,40,0,0,0,80,0,0,10,10,0,140,30,0,0,10,0,0,10,0,30,10,0,10,20,20,0,0,0,140,80,0,0,10,0,0,0,0,0,0,70,0,0,30,0,0,10,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0,440,230,0,0,0,0,0,0,0,0,0,0,10
00BH,Waltham Forest,5130,10,20,20,10,180,60,30,90,0,30,100,80,80,20,0,0,30,20,10,20,110,140,10,0,0,250,100,10,10,0,50,10,10,0,10,0,0,130,10,40,10,40,30,0,0,0,0,100,20,0,0,0,0,0,0,0,0,0,0,20,10,10,0,10,0,10,0,0,10,150,0,20,0,10,0,0,10,0,0,90,10,0,20,0,90,0,10,0,0,20,120,500,0,0,0,10,0,0,40,30,100,80,0,0,70,0,0,0,90,0,0,0,200,10,20,20,0,20,0,0,10,0,0,0,30,0,0,20,0,0,480,60,0,0,0,0,0,0,0,10,140,0,0,10,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,30,0,0,20,0,0,0,10,0,0,0,0,0,10,0,0,190,0,0,0,0,0,0,0,10,0,0,40,0,0,0,0,150,70,0,0,0,0,0,0,0,0,0,0,10
00BJ,Wandsworth,7400,20,20,40,20,210,160,50,250,0,90,110,220,160,70,0,0,30,30,20,0,30,270,0,0,0,140,20,20,30,0,20,20,0,0,0,0,0,70,10,20,10,20,10,0,0,0,0,30,10,0,0,0,0,0,10,0,0,0,0,10,10,0,0,10,0,20,10,0,10,110,0,10,0,0,10,0,10,0,0,50,10,0,0,0,60,0,10,0,0,20,140,1030,0,10,0,10,0,0,40,0,80,80,0,0,30,0,0,0,60,0,0,0,170,10,30,30,10,40,0,0,30,0,0,10,40,0,0,0,10,0,250,200,0,0,0,0,0,0,0,10,120,0,0,40,0,0,0,0,160,120,0,0,10,0,0,0,0,0,0,80,0,10,60,0,0,0,0,10,0,0,0,0,10,0,0,150,10,0,0,0,0,0,0,0,0,0,20,0,0,10,0,1140,470,0,0,0,0,0,0,0,0,0,0,10
00BK,Westminster,7480,40,40,80,30,500,260,160,470,0,120,110,120,350,290,0,0,20,20,20,10,30,140,10,0,20,60,10,40,40,0,40,50,0,0,0,0,10,60,10,20,10,20,10,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,40,0,20,20,0,0,20,0,10,0,0,10,0,0,0,0,0,40,0,0,0,50,0,10,0,0,10,50,180,0,30,0,0,0,10,20,0,20,30,0,0,70,0,0,0,70,0,0,0,180,10,60,200,20,100,20,0,40,0,0,60,150,0,20,10,10,0,60,200,0,0,10,0,0,0,0,40,20,20,10,40,0,10,0,0,490,160,0,0,20,0,0,0,0,0,0,130,0,10,60,0,0,0,0,10,0,0,0,0,0,0,0,20,10,0,0,0,0,0,10,10,0,0,10,0,0,20,0,870,320,0,0,0,0,0,0,0,0,0,0,20
A,North East,5480,20,20,20,20,180,130,100,110,0,50,60,110,140,30,0,0,10,10,10,0,0,30,0,0,0,20,10,0,30,0,20,50,0,0,10,0,0,90,10,10,0,10,0,0,0,0,0,10,50,0,0,10,0,10,10,0,0,0,0,20,10,0,0,20,0,0,10,0,10,40,0,20,0,0,10,0,0,0,0,20,10,0,0,0,110,0,20,0,0,10,10,200,0,10,0,10,0,0,10,0,230,110,0,0,160,0,0,0,410,0,10,0,590,20,240,300,10,30,10,0,20,0,0,0,100,0,10,10,0,0,280,360,0,0,0,0,0,0,0,10,50,10,10,50,10,10,0,0,90,70,0,0,0,0,0,0,0,0,10,20,0,0,20,0,0,0,0,0,0,0,0,0,10,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,50,0,0,0,0,0,0,0,0,0,0,20
B,North West,21730,60,70,110,90,560,490,270,320,0,320,350,590,560,180,0,10,60,40,20,20,20,150,10,20,20,100,60,20,80,10,60,80,10,20,10,0,10,250,40,30,10,20,30,0,0,0,0,30,150,0,0,30,0,60,50,0,0,10,0,110,20,70,0,60,0,30,20,0,50,160,10,180,0,10,150,0,110,0,0,50,30,0,20,0,360,0,70,10,10,50,320,730,0,40,10,40,10,30,50,80,740,550,0,0,630,0,0,0,1110,0,20,0,2520,40,510,930,30,80,40,0,50,0,0,20,260,0,20,30,20,0,2400,850,0,10,0,0,0,0,10,40,130,30,20,160,10,60,0,0,300,220,0,0,20,0,20,0,0,0,10,70,0,10,30,0,0,10,10,0,0,0,0,0,20,0,0,180,30,0,0,0,0,0,20,0,0,0,30,0,0,20,0,700,200,0,0,0,0,0,0,0,0,0,0,100
D,Yorkshire and the Humber,17690,30,50,50,50,380,290,170,190,0,180,200,250,350,100,0,10,40,20,20,10,20,70,10,10,0,50,50,20,40,10,50,80,0,10,10,10,10,200,40,20,20,50,40,0,0,0,0,40,90,0,0,10,0,30,40,0,0,10,0,40,10,20,0,30,0,10,10,0,100,280,10,110,10,10,40,0,50,0,0,40,30,0,20,0,200,0,30,10,0,40,220,500,0,40,0,30,0,20,30,80,870,670,0,0,340,0,0,0,620,0,10,0,1210,30,390,2140,20,50,20,0,40,0,0,10,200,0,10,10,40,0,3030,700,0,10,0,0,0,0,0,20,70,40,10,120,10,140,0,0,240,140,0,0,20,0,10,0,0,0,0,40,0,0,20,0,0,0,10,10,0,0,0,0,10,0,0,150,20,0,0,0,0,0,10,0,0,0,30,0,0,0,0,420,160,10,0,0,0,0,0,0,0,0,0,70
E,East Midlands,13250,20,40,70,40,330,240,100,160,0,220,770,200,190,120,0,0,40,20,20,10,20,110,10,10,10,80,60,10,30,10,50,60,0,10,10,0,0,150,30,40,20,60,60,0,0,0,0,20,30,0,0,0,0,40,30,0,0,0,0,30,0,10,0,20,0,0,0,0,50,190,0,140,0,20,20,0,70,0,0,50,20,10,10,0,200,0,30,0,0,20,380,600,0,20,0,70,0,20,40,60,780,380,0,0,190,0,0,0,450,0,20,0,1820,20,180,820,20,60,20,0,20,0,0,0,160,0,10,10,20,0,570,410,0,0,0,0,0,0,0,30,150,10,10,130,20,0,0,0,210,110,0,0,10,0,10,0,0,0,0,30,0,10,20,0,0,0,0,0,0,0,0,0,10,0,0,180,10,0,0,0,0,0,10,10,0,0,30,0,0,10,0,320,150,10,0,0,0,0,0,0,0,0,0,40
F,West Midlands,23420,40,60,120,70,540,390,200,170,0,400,450,300,320,170,0,10,50,40,40,20,40,170,10,10,20,170,60,10,60,0,50,80,10,10,10,10,10,170,50,50,20,60,60,0,0,0,0,20,100,0,0,30,0,110,70,0,0,0,0,130,20,70,0,40,0,20,30,0,120,240,10,150,10,10,30,0,50,0,0,50,20,0,0,0,240,0,60,0,0,30,540,810,0,60,0,100,10,20,40,50,1080,1060,0,0,650,0,10,0,860,0,20,0,2640,30,390,1890,10,60,20,0,40,0,0,0,330,0,0,0,40,0,2580,960,0,0,0,0,0,10,0,20,180,20,20,150,10,120,0,0,260,170,0,0,10,0,10,0,0,0,0,70,0,10,30,0,0,10,10,10,0,0,0,0,10,0,0,880,30,10,0,0,0,0,10,10,10,0,50,0,0,10,0,420,120,40,0,0,0,0,0,0,0,0,0,70
G,East of England,25970,60,110,150,100,880,650,250,600,10,300,2080,560,730,200,0,20,120,80,70,30,110,250,20,10,30,190,130,40,50,10,100,160,10,20,10,10,20,270,50,70,40,90,70,0,0,0,0,40,30,0,0,10,0,20,30,0,0,0,0,30,0,10,0,30,0,0,10,0,60,240,0,240,10,10,20,0,70,0,10,80,30,10,70,0,420,0,20,0,10,20,40,1900,0,20,0,40,0,30,70,80,1370,480,0,0,550,0,0,0,960,0,30,0,1660,40,180,750,50,120,30,0,70,0,0,20,440,0,10,20,40,0,1100,1560,0,10,10,0,0,20,0,40,270,20,20,210,10,0,0,0,780,340,0,0,40,0,20,0,0,0,10,150,0,10,40,0,0,10,10,10,0,0,0,0,20,0,0,240,70,0,0,0,0,0,20,10,10,0,70,0,10,20,0,950,460,10,0,0,0,0,0,0,0,0,0,50
H,London,149600,500,610,900,500,5630,3230,1300,4620,20,1740,2980,2930,3610,1780,0,80,450,480,340,210,1370,4290,120,50,170,2640,1140,340,450,70,790,590,60,90,110,80,120,2520,280,570,210,690,670,0,0,10,0,750,490,10,10,40,10,120,240,0,0,10,0,410,500,270,0,260,0,400,370,10,350,3410,80,960,0,110,70,0,190,10,40,810,390,20,100,10,3810,0,280,40,50,820,3550,7680,0,180,30,230,50,90,1080,350,2430,3160,10,10,3710,10,10,10,2310,0,50,0,8940,130,1400,1710,460,1120,100,20,870,20,0,260,1220,0,100,530,530,10,4460,2970,0,70,80,0,10,50,20,260,4510,170,80,510,150,50,0,0,3350,1660,0,20,260,10,120,0,0,0,130,1370,0,80,880,10,0,60,70,230,10,0,70,10,190,0,10,4040,180,20,10,10,10,10,120,170,40,0,470,0,10,170,0,10140,4730,30,0,0,0,0,0,0,0,10,0,310
J,South East,37410,100,210,290,210,1620,1030,360,910,0,510,950,760,1340,420,0,30,240,190,140,50,130,480,20,40,20,400,170,70,120,30,150,230,10,30,20,10,40,370,70,80,50,130,110,0,0,0,0,110,20,0,0,30,0,60,50,0,0,0,0,20,10,20,0,80,0,10,20,0,120,390,10,330,10,20,40,0,100,0,0,130,60,0,70,0,440,0,70,0,10,50,240,3480,10,70,10,160,0,30,130,100,1780,780,0,0,450,10,10,10,1080,0,30,0,2500,60,290,610,70,270,40,0,160,0,0,30,510,0,10,30,430,0,1220,2030,0,40,0,0,0,20,10,50,480,30,20,370,10,0,0,0,930,510,0,0,90,10,20,0,10,0,10,200,0,30,70,0,0,10,10,10,0,0,10,0,20,0,0,180,70,0,0,0,0,0,20,10,40,0,120,0,0,60,0,1900,780,20,0,0,0,0,0,0,0,0,0,80
K,South West,15420,60,60,110,110,690,530,170,340,0,250,850,320,600,180,0,10,60,50,30,20,50,150,10,10,10,120,60,20,70,10,60,120,0,20,0,0,10,220,20,20,10,40,50,0,0,0,0,20,10,0,0,10,0,20,10,0,0,0,0,10,0,10,0,30,0,0,0,0,30,90,10,100,0,0,10,0,20,0,0,20,40,0,20,0,120,0,10,0,10,20,400,1110,20,20,0,20,0,20,40,40,400,200,0,0,180,0,0,0,590,0,20,0,1200,40,120,340,30,100,20,0,120,0,0,10,270,0,0,20,40,0,230,850,0,10,0,0,0,10,10,20,90,30,20,170,10,0,0,0,320,230,0,0,30,0,10,0,0,0,0,130,0,20,40,0,0,10,10,10,0,0,0,0,10,0,0,190,20,0,0,0,0,0,20,0,20,0,40,0,0,40,0,820,350,20,0,0,0,0,0,0,0,0,0,30
923,Scotland,14730,70,90,150,90,720,550,200,380,10,280,220,920,800,230,0,10,50,30,10,20,30,90,10,30,10,100,50,40,120,20,50,100,0,20,0,10,10,160,10,10,10,10,10,0,0,0,0,50,20,0,0,20,0,40,10,0,0,0,0,20,10,10,0,40,0,0,0,0,10,100,0,50,0,0,20,0,20,0,0,10,20,0,10,0,160,0,10,0,0,0,70,660,0,40,10,20,0,20,20,30,270,90,0,0,90,0,0,0,680,0,10,0,900,30,160,250,10,80,10,0,30,0,0,10,280,0,10,20,20,0,670,230,0,10,0,0,0,0,0,40,60,10,10,90,10,0,0,0,600,610,0,0,30,0,10,0,0,0,0,50,0,10,30,0,0,10,0,0,0,0,0,0,10,0,0,20,40,0,0,0,0,0,10,0,0,0,20,0,0,30,0,1410,460,10,0,0,0,0,0,0,0,0,0,20
922,Northern Ireland,2460,0,10,0,0,80,60,10,30,0,10,280,680,60,10,0,0,10,0,0,0,10,10,0,0,0,30,30,0,0,0,30,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,20,0,0,0,10,0,0,0,90,0,0,0,130,0,0,0,0,10,0,0,0,0,0,0,50,0,0,0,0,0,30,220,0,0,0,0,0,0,0,0,10,0,0,20,0,0,0,0,80,60,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,50,0,0,0,0,0,0,0,0,0,0,0
924,Wales,5280,20,20,30,30,190,130,80,100,0,50,340,240,160,30,0,0,10,10,10,0,10,40,0,0,0,40,30,10,10,0,20,30,0,0,0,0,0,80,0,0,0,10,0,0,0,0,0,10,10,0,0,10,0,10,10,0,0,0,0,10,0,0,0,20,0,0,0,0,10,30,0,20,0,0,20,0,10,0,0,0,10,0,10,0,70,0,0,0,0,0,90,230,0,10,0,10,0,0,20,20,110,60,0,0,160,0,0,0,260,0,0,0,490,10,40,210,10,30,10,0,40,0,0,0,120,0,0,0,20,0,170,440,0,0,0,0,0,0,0,10,40,10,10,60,10,10,0,0,110,60,0,0,10,0,10,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,90,0,0,0,10,0,0,0,0,0,0,20
Overseas Residents,Overseas Residents,13790,270,310,200,100,1940,1710,150,440,0,600,100,800,2760,390,0,0,20,10,20,0,10,40,0,0,10,10,0,50,70,10,10,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,500,0,0,0,0,0,0,10,0,30,0,0,0,10,0,0,0,40,0,10,0,210,0,0,0,20,50,0,0,10,0,0,0,50,0,0,0,0,0,20,50,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,0,270,200,0,0,20,0,0,0,0,0,0,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0,0,0,0,0,10,30,60,0,10,0,0,0,0,1260,570,40,0,0,0,0,0,0,0,0,0,10
926,UK,346230,1230,1660,2210,1400,13730,9450,3360,8350,50,4910,9630,8660,11610,3830,0,170,1150,980,720,410,1820,5890,220,210,310,3940,1850,640,1130,180,1440,1590,110,270,190,150,240,4520,610,920,380,1170,1100,0,10,10,0,1130,970,30,10,200,20,520,560,10,10,40,0,820,600,490,0,630,0,500,480,20,910,5210,140,2310,30,190,420,10,710,10,60,1270,680,60,350,10,6160,0,610,70,110,1070,5870,18460,30,510,70,730,90,280,1550,890,10100,7540,30,20,7130,30,30,20,9470,0,220,0,24800,440,3930,9960,730,2060,330,30,1460,30,10,390,3980,0,170,670,1210,30,16730,11640,0,160,100,20,20,120,60,540,6050,380,230,2050,280,410,20,0,7540,4380,0,30,560,30,240,0,20,10,180,2170,0,210,1200,20,20,120,120,290,10,10,90,20,310,10,20,6130,510,50,20,20,20,20,250,250,180,10,870,0,30,370,0,18700,8180,180,0,0,20,10,10,20,0,10,0,810
